Province,Ma_TP,District,Ma_QH,Ward/Commune,Ma_PX
Hà Nội,1,Chương Mỹ,277,Nam Phương Tiến,10069.0
Hà Nội,1,Chương Mỹ,277,Hợp Đồng,10072.0
Hà Nội,1,Chương Mỹ,277,Hoàng Văn Thụ,10075.0
Hà Nội,1,Chương Mỹ,277,Hoàng Diệu,10078.0
Hà Nội,1,Chương Mỹ,277,Hữu Văn,10081.0
Hà Nội,1,Chương Mỹ,277,Quảng Bị,10084.0
Hà Nội,1,Chương Mỹ,277,Mỹ Lương,10087.0
Hà Nội,1,Chương Mỹ,277,Thượng Vực,10090.0
Hà Nội,1,Chương Mỹ,277,Hồng Phong,10093.0
Hà Nội,1,Chương Mỹ,277,Đồng Phú,10096.0
Hà Nội,1,Chương Mỹ,277,Trần Phú,10099.0
Hà Nội,1,Chương Mỹ,277,Văn Võ,10102.0
Hà Nội,1,Chương Mỹ,277,Đồng Lạc,10105.0
Hà Nội,1,Chương Mỹ,277,Hòa Chính,10108.0
Hà Nội,1,Chương Mỹ,277,Phú Nam An,10111.0
Hà Nội,1,Thanh Oai,278,Kim Bài,10114.0
Hà Nội,1,Thanh Oai,278,Cự Khê,10120.0
Hà Nội,1,Thanh Oai,278,Bích Hòa,10126.0
Hà Nội,1,Thanh Oai,278,Mỹ Hưng,10129.0
Hà Nội,1,Thanh Oai,278,Cao Viên,10132.0
Hà Nội,1,Thanh Oai,278,Bình Minh,10135.0
Hà Nội,1,Thanh Oai,278,Tam Hưng,10138.0
Hà Nội,1,Thanh Oai,278,Thanh Cao,10141.0
Hà Nội,1,Thanh Oai,278,Thanh Thùy,10144.0
Hà Nội,1,Thanh Oai,278,Thanh Mai,10147.0
Hà Nội,1,Thanh Oai,278,Thanh Văn,10150.0
Hà Nội,1,Thanh Oai,278,Đỗ Động,10153.0
Hà Nội,1,Thanh Oai,278,Kim An,10156.0
Hà Nội,1,Thanh Oai,278,Kim Thư,10159.0
Hà Nội,1,Thanh Oai,278,Phương Trung,10162.0
Hà Nội,1,Thanh Oai,278,Tân Ước,10165.0
Hà Nội,1,Thanh Oai,278,Dân Hòa,10168.0
Hà Nội,1,Thanh Oai,278,Liên Châu,10171.0
Hà Nội,1,Thanh Oai,278,Cao Dương,10174.0
Hà Nội,1,Thanh Oai,278,Xuân Dương,10177.0
Hà Nội,1,Thanh Oai,278,Hồng Dương,10180.0
Hà Nội,1,Thường Tín,279,Thường Tín,10183.0
Hà Nội,1,Thường Tín,279,Ninh Sở,10186.0
Hà Nội,1,Thường Tín,279,Nhị Khê,10189.0
Hà Nội,1,Thường Tín,279,Duyên Thái,10192.0
Hà Nội,1,Thường Tín,279,Khánh Hà,10195.0
Hà Nội,1,Thường Tín,279,Hòa Bình,10198.0
Hà Nội,1,Thường Tín,279,Văn Bình,10201.0
Hà Nội,1,Thường Tín,279,Hiền Giang,10204.0
Hà Nội,1,Thường Tín,279,Hồng Vân,10207.0
Hà Nội,1,Thường Tín,279,Vân Tảo,10210.0
Hà Nội,1,Thường Tín,279,Liên Phương,10213.0
Hà Nội,1,Thường Tín,279,Văn Phú,10216.0
Hà Nội,1,Thường Tín,279,Tự Nhiên,10219.0
Hà Nội,1,Thường Tín,279,Tiền Phong,10222.0
Hà Nội,1,Thường Tín,279,Hà Hồi,10225.0
Hà Nội,1,Thường Tín,279,Thư Phú,10228.0
Hà Nội,1,Thường Tín,279,Nguyễn Trãi,10231.0
Hà Nội,1,Thường Tín,279,Quất Động,10234.0
Hà Nội,1,Thường Tín,279,Chương Dương,10237.0
Hà Nội,1,Thường Tín,279,Tân Minh,10240.0
Hà Nội,1,Thường Tín,279,Lê Lợi,10243.0
Hà Nội,1,Thường Tín,279,Thắng Lợi,10246.0
Hà Nội,1,Thường Tín,279,Dũng Tiến,10249.0
Hà Nội,1,Thường Tín,279,Thống Nhất,10252.0
Hà Nội,1,Thường Tín,279,Nghiêm Xuyên,10255.0
Hà Nội,1,Thường Tín,279,Tô Hiệu,10258.0
Hà Nội,1,Thường Tín,279,Văn Tự,10261.0
Hà Nội,1,Thường Tín,279,Vạn Điểm,10264.0
Hà Nội,1,Thường Tín,279,Minh Cường,10267.0
Hà Nội,1,Phú Xuyên,280,Phú Minh,10270.0
Hà Nội,1,Phú Xuyên,280,Phú Xuyên,10273.0
Hà Nội,1,Phú Xuyên,280,Hồng Minh,10276.0
Hà Nội,1,Phú Xuyên,280,Phượng Dực,10279.0
Hà Nội,1,Phú Xuyên,280,Nam Tiến,10282.0
Hà Nội,1,Phú Xuyên,280,Tri Trung,10288.0
Hà Nội,1,Phú Xuyên,280,Đại Thắng,10291.0
Hà Nội,1,Phú Xuyên,280,Phú Túc,10294.0
Hà Nội,1,Phú Xuyên,280,Văn Hoàng,10297.0
Hà Nội,1,Phú Xuyên,280,Hồng Thái,10300.0
Hà Nội,1,Phú Xuyên,280,Hoàng Long,10303.0
Hà Nội,1,Phú Xuyên,280,Quang Trung,10306.0
Hà Nội,1,Phú Xuyên,280,Nam Phong,10309.0
Hà Nội,1,Phú Xuyên,280,Nam Triều,10312.0
Hà Nội,1,Phú Xuyên,280,Tân Dân,10315.0
Hà Nội,1,Phú Xuyên,280,Sơn Hà,10318.0
Hà Nội,1,Phú Xuyên,280,Chuyên Mỹ,10321.0
Hà Nội,1,Phú Xuyên,280,Khai Thái,10324.0
Hà Nội,1,Phú Xuyên,280,Phúc Tiến,10327.0
Hà Nội,1,Phú Xuyên,280,Vân Từ,10330.0
Hà Nội,1,Phú Xuyên,280,Tri Thủy,10333.0
Hà Nội,1,Phú Xuyên,280,Đại Xuyên,10336.0
Hà Nội,1,Phú Xuyên,280,Phú Yên,10339.0
Hà Nội,1,Phú Xuyên,280,Bạch Hạ,10342.0
Hà Nội,1,Phú Xuyên,280,Quang Lãng,10345.0
Hà Nội,1,Phú Xuyên,280,Châu Can,10348.0
Hà Nội,1,Phú Xuyên,280,Minh Tân,10351.0
Hà Nội,1,Ứng Hòa,281,Vân Đình,10354.0
Hà Nội,1,Ứng Hòa,281,Viên An,10357.0
Hà Nội,1,Ứng Hòa,281,Viên Nội,10360.0
Hà Nội,1,Ứng Hòa,281,Hoa Sơn,10363.0
Hà Nội,1,Ứng Hòa,281,Quảng Phú Cầu,10366.0
Hà Nội,1,Ứng Hòa,281,Trường Thịnh,10369.0
Hà Nội,1,Ứng Hòa,281,Cao Thành,10372.0
Hà Nội,1,Ứng Hòa,281,Liên Bạt,10375.0
Hà Nội,1,Ứng Hòa,281,Sơn Công,10378.0
Hà Nội,1,Ứng Hòa,281,Đồng Tiến,10381.0
Hà Nội,1,Ứng Hòa,281,Phương Tú,10384.0
Hà Nội,1,Ứng Hòa,281,Trung Tú,10387.0
Hà Nội,1,Ứng Hòa,281,Đồng Tân,10390.0
Hà Nội,1,Ứng Hòa,281,Tảo Dương Văn,10393.0
Hà Nội,1,Ứng Hòa,281,Vạn Thái,10396.0
Hà Nội,1,Ứng Hòa,281,Minh Đức,10399.0
Hà Nội,1,Ứng Hòa,281,Hòa Lâm,10402.0
Hà Nội,1,Ứng Hòa,281,Hòa Xá,10405.0
Hà Nội,1,Ứng Hòa,281,Trầm Lộng,10408.0
Hà Nội,1,Ứng Hòa,281,Kim Đường,10411.0
Hà Nội,1,Ứng Hòa,281,Hòa Nam,10414.0
Hà Nội,1,Ứng Hòa,281,Hòa Phú,10417.0
Hà Nội,1,Ứng Hòa,281,Đội Bình,10420.0
Hà Nội,1,Ứng Hòa,281,Đại Hùng,10423.0
Hà Nội,1,Ứng Hòa,281,Đông Lỗ,10426.0
Hà Nội,1,Ứng Hòa,281,Phù Lưu,10429.0
Hà Nội,1,Ứng Hòa,281,Đại Cường,10432.0
Hà Nội,1,Ứng Hòa,281,Lưu Hoàng,10435.0
Hà Nội,1,Ứng Hòa,281,Hồng Quang,10438.0
Hà Nội,1,Mỹ Đức,282,Đại Nghĩa,10441.0
Hà Nội,1,Mỹ Đức,282,Đồng Tâm,10444.0
Hà Nội,1,Mỹ Đức,282,Thượng Lâm,10447.0
Hà Nội,1,Mỹ Đức,282,Tuy Lai,10450.0
Hà Nội,1,Mỹ Đức,282,Phúc Lâm,10453.0
Hà Nội,1,Mỹ Đức,282,Mỹ Thành,10456.0
Hà Nội,1,Mỹ Đức,282,Bột Xuyên,10459.0
Hà Nội,1,Mỹ Đức,282,An Mỹ,10462.0
Hà Nội,1,Mỹ Đức,282,Hồng Sơn,10465.0
Hà Nội,1,Mỹ Đức,282,Lê Thanh,10468.0
Hà Nội,1,Mỹ Đức,282,Xuy Xá,10471.0
Hà Nội,1,Mỹ Đức,282,Phùng Xá,10474.0
Hà Nội,1,Mỹ Đức,282,Phù Lưu Tế,10477.0
Hà Nội,1,Mỹ Đức,282,Đại Hưng,10480.0
Hà Nội,1,Mỹ Đức,282,Vạn Kim,10483.0
Hà Nội,1,Mỹ Đức,282,Đốc Tín,10486.0
Hà Nội,1,Mỹ Đức,282,Hương Sơn,10489.0
Hà Nội,1,Mỹ Đức,282,Hùng Tiến,10492.0
Hà Nội,1,Mỹ Đức,282,An Tiến,10495.0
Hà Nội,1,Mỹ Đức,282,Hợp Tiến,10498.0
Hà Nội,1,Mỹ Đức,282,Hợp Thanh,10501.0
Hà Nội,1,Mỹ Đức,282,An Phú,10504.0
Hà Giang,2,Hà Giang,24,Quang Trung,688.0
Hà Giang,2,Hà Giang,24,Trần Phú,691.0
Hà Giang,2,Hà Giang,24,Ngọc Hà,692.0
Hà Giang,2,Hà Giang,24,Nguyễn Trãi,694.0
Hà Giang,2,Hà Giang,24,Minh Khai,697.0
Hà Giang,2,Hà Giang,24,Ngọc Đường,700.0
Hà Giang,2,Hà Giang,24,Phương Độ,946.0
Hà Giang,2,Hà Giang,24,Phương Thiện,949.0
Hà Giang,2,Đồng Văn,26,Phó Bảng,712.0
Hà Giang,2,Đồng Văn,26,Lũng Cú,715.0
Hà Giang,2,Đồng Văn,26,Má Lé,718.0
Hà Giang,2,Đồng Văn,26,Đồng Văn,721.0
Hà Giang,2,Đồng Văn,26,Lũng Táo,724.0
Hà Giang,2,Đồng Văn,26,Phố Là,727.0
Hà Giang,2,Đồng Văn,26,Thài Phìn Tủng,730.0
Hà Giang,2,Đồng Văn,26,Sủng Là,733.0
Hà Giang,2,Đồng Văn,26,Xà Phìn,736.0
Hà Giang,2,Đồng Văn,26,Tả Phìn,739.0
Hà Giang,2,Đồng Văn,26,Tả Lủng,742.0
Hà Giang,2,Đồng Văn,26,Phố Cáo,745.0
Hà Giang,2,Đồng Văn,26,Sính Lủng,748.0
Hà Giang,2,Đồng Văn,26,Sảng Tủng,751.0
Hà Giang,2,Đồng Văn,26,Lũng Thầu,754.0
Hà Giang,2,Đồng Văn,26,Hố Quáng Phìn,757.0
Hà Giang,2,Đồng Văn,26,Vần Chải,760.0
Hà Giang,2,Đồng Văn,26,Lũng Phìn,763.0
Hà Giang,2,Đồng Văn,26,Sủng Trái,766.0
Hà Giang,2,Mèo Vạc,27,Mèo Vạc,769.0
Hà Giang,2,Mèo Vạc,27,Thượng Phùng,772.0
Hà Giang,2,Mèo Vạc,27,Pải Lủng,775.0
Hà Giang,2,Mèo Vạc,27,Xín Cái,778.0
Hà Giang,2,Mèo Vạc,27,Pả Vi,781.0
Hà Giang,2,Mèo Vạc,27,Giàng Chu Phìn,784.0
Hà Giang,2,Mèo Vạc,27,Sủng Trà,787.0
Hà Giang,2,Mèo Vạc,27,Sủng Máng,790.0
Hà Giang,2,Mèo Vạc,27,Sơn Vĩ,793.0
Hà Giang,2,Mèo Vạc,27,Tả Lủng,796.0
Hà Giang,2,Mèo Vạc,27,Cán Chu Phìn,799.0
Hà Giang,2,Mèo Vạc,27,Lũng Pù,802.0
Hà Giang,2,Mèo Vạc,27,Lũng Chinh,805.0
Hà Giang,2,Mèo Vạc,27,Tát Ngà,808.0
Hà Giang,2,Mèo Vạc,27,Nậm Ban,811.0
Hà Giang,2,Mèo Vạc,27,Khâu Vai,814.0
Hà Giang,2,Mèo Vạc,27,Niêm Tòng,815.0
Hà Giang,2,Mèo Vạc,27,Niêm Sơn,817.0
Hà Giang,2,Yên Minh,28,Yên Minh,820.0
Hà Giang,2,Yên Minh,28,Thắng Mố,823.0
Hà Giang,2,Yên Minh,28,Phú Lũng,826.0
Hà Giang,2,Yên Minh,28,Sủng Tráng,829.0
Hà Giang,2,Yên Minh,28,Bạch Đích,832.0
Hà Giang,2,Yên Minh,28,Na Khê,835.0
Hà Giang,2,Yên Minh,28,Sủng Thài,838.0
Hà Giang,2,Yên Minh,28,Hữu Vinh,841.0
Hà Giang,2,Yên Minh,28,Lao Và Chải,844.0
Hà Giang,2,Yên Minh,28,Mậu Duệ,847.0
Hà Giang,2,Yên Minh,28,Đông Minh,850.0
Hà Giang,2,Yên Minh,28,Mậu Long,853.0
Hà Giang,2,Yên Minh,28,Ngam La,856.0
Hà Giang,2,Yên Minh,28,Ngọc Long,859.0
Hà Giang,2,Yên Minh,28,Đường Thượng,862.0
Hà Giang,2,Yên Minh,28,Lũng Hồ,865.0
Hà Giang,2,Yên Minh,28,Du Tiến,868.0
Hà Giang,2,Yên Minh,28,Du Già,871.0
Hà Giang,2,Quản Bạ,29,Tam Sơn,874.0
Hà Giang,2,Quản Bạ,29,Bát Đại Sơn,877.0
Hà Giang,2,Quản Bạ,29,Nghĩa Thuận,880.0
Hà Giang,2,Quản Bạ,29,Cán Tỷ,883.0
Hà Giang,2,Quản Bạ,29,Cao Mã Pờ,886.0
Hà Giang,2,Quản Bạ,29,Thanh Vân,889.0
Hà Giang,2,Quản Bạ,29,Tùng Vài,892.0
Hà Giang,2,Quản Bạ,29,Đông Hà,895.0
Hà Giang,2,Quản Bạ,29,Quản Bạ,898.0
Hà Giang,2,Quản Bạ,29,Lùng Tám,901.0
Hà Giang,2,Quản Bạ,29,Quyết Tiến,904.0
Hà Giang,2,Quản Bạ,29,Tả Ván,907.0
Hà Giang,2,Quản Bạ,29,Thái An,910.0
Hà Giang,2,Vị Xuyên,30,Kim Thạch,703.0
Hà Giang,2,Vị Xuyên,30,Phú Linh,706.0
Hà Giang,2,Vị Xuyên,30,Kim Linh,709.0
Hà Giang,2,Vị Xuyên,30,Vị Xuyên,913.0
Hà Giang,2,Vị Xuyên,30,Nông Trường Việt Lâm,916.0
Hà Giang,2,Vị Xuyên,30,Minh Tân,919.0
Hà Giang,2,Vị Xuyên,30,Thuận Hoà,922.0
Hà Giang,2,Vị Xuyên,30,Tùng Bá,925.0
Hà Giang,2,Vị Xuyên,30,Thanh Thủy,928.0
Hà Giang,2,Vị Xuyên,30,Thanh Đức,931.0
Hà Giang,2,Vị Xuyên,30,Phong Quang,934.0
Hà Giang,2,Vị Xuyên,30,Xín Chải,937.0
Hà Giang,2,Vị Xuyên,30,Phương Tiến,940.0
Hà Giang,2,Vị Xuyên,30,Lao Chải,943.0
Hà Giang,2,Vị Xuyên,30,Cao Bồ,952.0
Hà Giang,2,Vị Xuyên,30,Đạo Đức,955.0
Hà Giang,2,Vị Xuyên,30,Thượng Sơn,958.0
Hà Giang,2,Vị Xuyên,30,Linh Hồ,961.0
Hà Giang,2,Vị Xuyên,30,Quảng Ngần,964.0
Hà Giang,2,Vị Xuyên,30,Việt Lâm,967.0
Hà Giang,2,Vị Xuyên,30,Ngọc Linh,970.0
Hà Giang,2,Vị Xuyên,30,Ngọc Minh,973.0
Hà Giang,2,Vị Xuyên,30,Bạch Ngọc,976.0
Hà Giang,2,Vị Xuyên,30,Trung Thành,979.0
Hà Giang,2,Bắc Mê,31,Minh Sơn,982.0
Hà Giang,2,Bắc Mê,31,Giáp Trung,985.0
Hà Giang,2,Bắc Mê,31,Yên Định,988.0
Hà Giang,2,Bắc Mê,31,Yên Phú,991.0
Hà Giang,2,Bắc Mê,31,Minh Ngọc,994.0
Hà Giang,2,Bắc Mê,31,Yên Phong,997.0
Hà Giang,2,Bắc Mê,31,Lạc Nông,1000.0
Hà Giang,2,Bắc Mê,31,Phú Nam,1003.0
Hà Giang,2,Bắc Mê,31,Yên Cường,1006.0
Hà Giang,2,Bắc Mê,31,Thượng Tân,1009.0
Hà Giang,2,Bắc Mê,31,Đường Âm,1012.0
Hà Giang,2,Bắc Mê,31,Đường Hồng,1015.0
Hà Giang,2,Bắc Mê,31,Phiêng Luông,1018.0
Hà Giang,2,Hoàng Su Phì,32,Vinh Quang,1021.0
Hà Giang,2,Hoàng Su Phì,32,Bản Máy,1024.0
Hà Giang,2,Hoàng Su Phì,32,Thàng Tín,1027.0
Hà Giang,2,Hoàng Su Phì,32,Thèn Chu Phìn,1030.0
Hà Giang,2,Hoàng Su Phì,32,Pố Lồ,1033.0
Hà Giang,2,Hoàng Su Phì,32,Bản Phùng,1036.0
Hà Giang,2,Hoàng Su Phì,32,Túng Sán,1039.0
Hà Giang,2,Hoàng Su Phì,32,Chiến Phố,1042.0
Hà Giang,2,Hoàng Su Phì,32,Đản Ván,1045.0
Hà Giang,2,Hoàng Su Phì,32,Tụ Nhân,1048.0
Hà Giang,2,Hoàng Su Phì,32,Tân Tiến,1051.0
Hà Giang,2,Hoàng Su Phì,32,Nàng Đôn,1054.0
Hà Giang,2,Hoàng Su Phì,32,Pờ Ly Ngài,1057.0
Hà Giang,2,Hoàng Su Phì,32,Sán Xả Hồ,1060.0
Hà Giang,2,Hoàng Su Phì,32,Bản Luốc,1063.0
Hà Giang,2,Hoàng Su Phì,32,Ngàm Đăng Vài,1066.0
Hà Giang,2,Hoàng Su Phì,32,Bản Nhùng,1069.0
Hà Giang,2,Hoàng Su Phì,32,Tả Sử Choóng,1072.0
Hà Giang,2,Hoàng Su Phì,32,Nậm Dịch,1075.0
Hà Giang,2,Hoàng Su Phì,32,Hồ Thầu,1081.0
Hà Giang,2,Hoàng Su Phì,32,Nam Sơn,1084.0
Hà Giang,2,Hoàng Su Phì,32,Nậm Tỵ,1087.0
Hà Giang,2,Hoàng Su Phì,32,Thông Nguyên,1090.0
Hà Giang,2,Hoàng Su Phì,32,Nậm Khòa,1093.0
Hà Giang,2,Xín Mần,33,Cốc Pài,1096.0
Hà Giang,2,Xín Mần,33,Nàn Xỉn,1099.0
Hà Giang,2,Xín Mần,33,Bản Díu,1102.0
Hà Giang,2,Xín Mần,33,Chí Cà,1105.0
Hà Giang,2,Xín Mần,33,Xín Mần,1108.0
Hà Giang,2,Xín Mần,33,Thèn Phàng,1114.0
Hà Giang,2,Xín Mần,33,Trung Thịnh,1117.0
Hà Giang,2,Xín Mần,33,Pà Vầy Sủ,1120.0
Hà Giang,2,Xín Mần,33,Cốc Rế,1123.0
Hà Giang,2,Xín Mần,33,Thu Tà,1126.0
Hà Giang,2,Xín Mần,33,Nàn Ma,1129.0
Hà Giang,2,Xín Mần,33,Tả Nhìu,1132.0
Hà Giang,2,Xín Mần,33,Bản Ngò,1135.0
Hà Giang,2,Xín Mần,33,Chế Là,1138.0
Hà Giang,2,Xín Mần,33,Nấm Dẩn,1141.0
Hà Giang,2,Xín Mần,33,Quảng Nguyên,1144.0
Hà Giang,2,Xín Mần,33,Nà Chì,1147.0
Hà Giang,2,Xín Mần,33,Khuôn Lùng,1150.0
Hà Giang,2,Bắc Quang,34,Việt Quang,1153.0
Hà Giang,2,Bắc Quang,34,Vĩnh Tuy,1156.0
Hà Giang,2,Bắc Quang,34,Tân Lập,1159.0
Hà Giang,2,Bắc Quang,34,Tân Thành,1162.0
Hà Giang,2,Bắc Quang,34,Đồng Tiến,1165.0
Hà Giang,2,Bắc Quang,34,Đồng Tâm,1168.0
Hà Giang,2,Bắc Quang,34,Tân Quang,1171.0
Hà Giang,2,Bắc Quang,34,Thượng Bình,1174.0
Hà Giang,2,Bắc Quang,34,Hữu Sản,1177.0
Hà Giang,2,Bắc Quang,34,Kim Ngọc,1180.0
Hà Giang,2,Bắc Quang,34,Việt Vinh,1183.0
Hà Giang,2,Bắc Quang,34,Bằng Hành,1186.0
Hà Giang,2,Bắc Quang,34,Quang Minh,1189.0
Hà Giang,2,Bắc Quang,34,Liên Hiệp,1192.0
Hà Giang,2,Bắc Quang,34,Vô Điếm,1195.0
Hà Giang,2,Bắc Quang,34,Việt Hồng,1198.0
Hà Giang,2,Bắc Quang,34,Hùng An,1201.0
Hà Giang,2,Bắc Quang,34,Đức Xuân,1204.0
Hà Giang,2,Bắc Quang,34,Tiên Kiều,1207.0
Hà Giang,2,Bắc Quang,34,Vĩnh Hảo,1210.0
Hà Giang,2,Bắc Quang,34,Vĩnh Phúc,1213.0
Hà Giang,2,Bắc Quang,34,Đồng Yên,1216.0
Hà Giang,2,Bắc Quang,34,Đông Thành,1219.0
Hà Giang,2,Quang Bình,35,Xuân Minh,1222.0
Hà Giang,2,Quang Bình,35,Tiên Nguyên,1225.0
Hà Giang,2,Quang Bình,35,Tân Nam,1228.0
Hà Giang,2,Quang Bình,35,Bản Rịa,1231.0
Hà Giang,2,Quang Bình,35,Yên Thành,1234.0
Hà Giang,2,Quang Bình,35,Yên Bình,1237.0
Hà Giang,2,Quang Bình,35,Tân Trịnh,1240.0
Hà Giang,2,Quang Bình,35,Tân Bắc,1243.0
Hà Giang,2,Quang Bình,35,Bằng Lang,1246.0
Hà Giang,2,Quang Bình,35,Yên Hà,1249.0
Hà Giang,2,Quang Bình,35,Hương Sơn,1252.0
Hà Giang,2,Quang Bình,35,Xuân Giang,1255.0
Hà Giang,2,Quang Bình,35,Nà Khương,1258.0
Hà Giang,2,Quang Bình,35,Tiên Yên,1261.0
Hà Giang,2,Quang Bình,35,Vĩ Thượng,1264.0
Cao Bằng,4,Cao Bằng,40,Sông Hiến,1267.0
Cao Bằng,4,Cao Bằng,40,Sông Bằng,1270.0
Cao Bằng,4,Cao Bằng,40,Hợp Giang,1273.0
Cao Bằng,4,Cao Bằng,40,Tân Giang,1276.0
Cao Bằng,4,Cao Bằng,40,Ngọc Xuân,1279.0
Cao Bằng,4,Cao Bằng,40,Đề Thám,1282.0
Cao Bằng,4,Cao Bằng,40,Hoà Chung,1285.0
Cao Bằng,4,Cao Bằng,40,Duyệt Trung,1288.0
Cao Bằng,4,Cao Bằng,40,Vĩnh Quang,1693.0
Cao Bằng,4,Cao Bằng,40,Hưng Đạo,1705.0
Cao Bằng,4,Cao Bằng,40,Chu Trinh,1720.0
Cao Bằng,4,Bảo Lâm,42,Pác Miầu,1290.0
Cao Bằng,4,Bảo Lâm,42,Đức Hạnh,1291.0
Cao Bằng,4,Bảo Lâm,42,Lý Bôn,1294.0
Cao Bằng,4,Bảo Lâm,42,Nam Cao,1296.0
Cao Bằng,4,Bảo Lâm,42,Nam Quang,1297.0
Cao Bằng,4,Bảo Lâm,42,Vĩnh Quang,1300.0
Cao Bằng,4,Bảo Lâm,42,Quảng Lâm,1303.0
Cao Bằng,4,Bảo Lâm,42,Thạch Lâm,1304.0
Cao Bằng,4,Bảo Lâm,42,Vĩnh Phong,1309.0
Cao Bằng,4,Bảo Lâm,42,Mông Ân,1312.0
Cao Bằng,4,Bảo Lâm,42,Thái Học,1315.0
Cao Bằng,4,Bảo Lâm,42,Thái Sơn,1316.0
Cao Bằng,4,Bảo Lâm,42,Yên Thổ,1318.0
Cao Bằng,4,Bảo Lạc,43,Bảo Lạc,1321.0
Cao Bằng,4,Bảo Lạc,43,Cốc Pàng,1324.0
Cao Bằng,4,Bảo Lạc,43,Thượng Hà,1327.0
Cao Bằng,4,Bảo Lạc,43,Cô Ba,1330.0
Cao Bằng,4,Bảo Lạc,43,Bảo Toàn,1333.0
Cao Bằng,4,Bảo Lạc,43,Khánh Xuân,1336.0
Cao Bằng,4,Bảo Lạc,43,Xuân Trường,1339.0
Cao Bằng,4,Bảo Lạc,43,Hồng Trị,1342.0
Cao Bằng,4,Bảo Lạc,43,Kim Cúc,1343.0
Cao Bằng,4,Bảo Lạc,43,Phan Thanh,1345.0
Cao Bằng,4,Bảo Lạc,43,Hồng An,1348.0
Cao Bằng,4,Bảo Lạc,43,Hưng Đạo,1351.0
Cao Bằng,4,Bảo Lạc,43,Hưng Thịnh,1352.0
Cao Bằng,4,Bảo Lạc,43,Huy Giáp,1354.0
Cao Bằng,4,Bảo Lạc,43,Đình Phùng,1357.0
Cao Bằng,4,Bảo Lạc,43,Sơn Lập,1359.0
Cao Bằng,4,Bảo Lạc,43,Sơn Lộ,1360.0
Cao Bằng,4,Hà Quảng,45,Thông Nông,1363.0
Cao Bằng,4,Hà Quảng,45,Cần Yên,1366.0
Cao Bằng,4,Hà Quảng,45,Cần Nông,1367.0
Cao Bằng,4,Hà Quảng,45,Lương Thông,1372.0
Cao Bằng,4,Hà Quảng,45,Đa Thông,1375.0
Cao Bằng,4,Hà Quảng,45,Ngọc Động,1378.0
Cao Bằng,4,Hà Quảng,45,Yên Sơn,1381.0
Cao Bằng,4,Hà Quảng,45,Lương Can,1384.0
Cao Bằng,4,Hà Quảng,45,Thanh Long,1387.0
Cao Bằng,4,Hà Quảng,45,Xuân Hòa,1392.0
Cao Bằng,4,Hà Quảng,45,Lũng Nặm,1393.0
Cao Bằng,4,Hà Quảng,45,Trường Hà,1399.0
Cao Bằng,4,Hà Quảng,45,Cải Viên,1402.0
Cao Bằng,4,Hà Quảng,45,Nội Thôn,1411.0
Cao Bằng,4,Hà Quảng,45,Tổng Cọt,1414.0
Cao Bằng,4,Hà Quảng,45,Sóc Hà,1417.0
Cao Bằng,4,Hà Quảng,45,Thượng Thôn,1420.0
Cao Bằng,4,Hà Quảng,45,Hồng Sỹ,1429.0
Cao Bằng,4,Hà Quảng,45,Quý Quân,1432.0
Cao Bằng,4,Hà Quảng,45,Mã Ba,1435.0
Cao Bằng,4,Hà Quảng,45,Ngọc Đào,1438.0
Cao Bằng,4,Trùng Khánh,47,Trà Lĩnh,1447.0
Cao Bằng,4,Trùng Khánh,47,Tri Phương,1453.0
Cao Bằng,4,Trùng Khánh,47,Quang Hán,1456.0
Cao Bằng,4,Trùng Khánh,47,Xuân Nội,1462.0
Cao Bằng,4,Trùng Khánh,47,Quang Trung,1465.0
Cao Bằng,4,Trùng Khánh,47,Quang Vinh,1468.0
Cao Bằng,4,Trùng Khánh,47,Cao Chương,1471.0
Cao Bằng,4,Trùng Khánh,47,Trùng Khánh,1477.0
Cao Bằng,4,Trùng Khánh,47,Ngọc Khê,1480.0
Cao Bằng,4,Trùng Khánh,47,Ngọc Côn,1481.0
Cao Bằng,4,Trùng Khánh,47,Phong Nậm,1483.0
Cao Bằng,4,Trùng Khánh,47,Đình Phong,1489.0
Cao Bằng,4,Trùng Khánh,47,Đàm Thuỷ,1495.0
Cao Bằng,4,Trùng Khánh,47,Khâm Thành,1498.0
Cao Bằng,4,Trùng Khánh,47,Chí Viễn,1501.0
Cao Bằng,4,Trùng Khánh,47,Lăng Hiếu,1504.0
Cao Bằng,4,Trùng Khánh,47,Phong Châu,1507.0
Cao Bằng,4,Trùng Khánh,47,Trung Phúc,1516.0
Cao Bằng,4,Trùng Khánh,47,Cao Thăng,1519.0
Cao Bằng,4,Trùng Khánh,47,Đức Hồng,1522.0
Cao Bằng,4,Trùng Khánh,47,Đoài Dương,1525.0
Cao Bằng,4,Hạ Lang,48,Minh Long,1534.0
Cao Bằng,4,Hạ Lang,48,Lý Quốc,1537.0
Cao Bằng,4,Hạ Lang,48,Thắng Lợi,1540.0
Cao Bằng,4,Hạ Lang,48,Đồng Loan,1543.0
Cao Bằng,4,Hạ Lang,48,Đức Quang,1546.0
Cao Bằng,4,Hạ Lang,48,Kim Loan,1549.0
Cao Bằng,4,Hạ Lang,48,Quang Long,1552.0
Cao Bằng,4,Hạ Lang,48,An Lạc,1555.0
Cao Bằng,4,Hạ Lang,48,Thanh Nhật,1558.0
Cao Bằng,4,Hạ Lang,48,Vinh Quý,1561.0
