Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Ma_TP,Ma_QH,Ma_PX
35.0,4.5,6.0,6.0,4.0,5.0,7.8,1.0,4.0,124.0
45.0,4.0,2.0,2.0,3.0,2.0,1.49,31.0,304.0,11359.0
80.0,4.0,5.0,2.0,3.0,4.0,4.25,79.0,784.0,27571.0
34.0,4.5,6.0,5.0,4.0,3.0,4.3,1.0,20.0,649.0
60.0,4.5,6.0,3.0,3.0,2.0,5.9,79.0,764.0,26881.0
34.0,4.5,6.0,5.0,3.0,4.0,3.3,1.0,268.0,9568.0
160.0,8.0,13.0,3.0,4.0,4.0,6.2,75.0,731.0,26380.0
51.0,4.5,6.0,3.0,3.0,3.0,1.85,75.0,731.0,26011.0
36.0,4.0,3.5,5.0,3.0,4.0,4.55,1.0,274.0,9889.0
110.0,4.5,6.0,3.0,3.0,3.0,5.9,74.0,718.0,25741.0
42.0,4.0,4.0,2.0,2.0,2.0,1.9,79.0,777.0,27454.0
75.0,5.0,6.0,4.0,3.0,3.0,4.3,27.0,261.0,9397.0
35.0,4.5,3.0,4.0,4.0,3.0,3.4,1.0,268.0,9568.0
37.0,5.0,8.0,4.0,3.0,3.0,3.4,1.0,277.0,10015.0
56.0,5.2,6.0,4.0,2.0,3.0,6.1,1.0,4.0,118.0
76.0,4.5,6.0,3.0,2.0,2.0,2.22,92.0,919.0,31192.0
38.0,4.5,6.0,4.0,3.0,3.0,7.3,1.0,20.0,643.0
32.0,3.0,6.0,5.0,3.0,4.0,4.25,1.0,4.0,148.0
100.0,4.5,6.0,3.0,3.0,3.0,5.3,74.0,718.0,25750.0
61.0,4.5,3.0,4.0,4.0,3.0,8.95,1.0,268.0,9544.0
30.0,4.2,3.0,5.0,3.0,3.0,6.4,1.0,268.0,9544.0
120.0,5.2,5.0,2.0,2.0,1.0,5.2,75.0,731.0,26029.0
53.0,3.5,7.0,5.0,8.0,5.0,8.8,1.0,19.0,634.0
78.0,6.0,6.0,3.0,3.0,3.0,7.0,34.0,336.0,12442.0
123.0,4.5,6.0,3.0,3.0,3.0,4.3,48.0,490.0,20197.0
43.0,4.5,6.0,2.0,2.0,2.0,1.98,74.0,725.0,25975.0
100.0,3.5,24.0,3.0,3.0,2.0,8.2,1.0,18.0,529.0
70.0,5.0,12.0,3.0,3.0,3.0,5.7,22.0,193.0,6673.0
72.0,4.5,6.0,3.0,3.0,3.0,7.9,33.0,326.0,12034.0
75.0,4.5,6.0,3.0,3.0,3.0,8.4,31.0,305.0,11407.0
40.0,4.0,4.0,5.0,4.0,5.0,9.2,79.0,768.0,27085.0
53.28,3.3,60.0,1.0,1.0,1.0,8.2,79.0,769.0,26812.0
45.0,3.8,3.3,4.0,5.0,3.0,3.99,1.0,20.0,664.0
100.0,5.0,6.0,3.0,4.0,4.0,7.2,79.0,769.0,26821.0
30.3,4.6,6.0,3.0,2.0,2.0,3.2,1.0,268.0,9565.0
71.2,4.5,8.0,3.0,4.0,4.0,4.8,74.0,724.0,25948.0
50.0,6.0,13.0,3.0,3.0,3.0,6.9,1.0,19.0,628.0
35.0,3.7,3.0,7.0,4.0,5.0,9.0,1.0,19.0,592.0
120.0,6.0,56.0,3.0,4.0,3.0,8.6,27.0,261.0,9397.0
30.0,4.5,6.0,4.0,2.0,3.0,3.7,1.0,8.0,319.0
42.5,8.5,4.0,4.0,3.0,3.0,5.95,79.0,764.0,26876.0
72.0,4.5,6.0,3.0,3.0,3.0,7.9,33.0,326.0,12031.0
45.0,4.0,4.0,4.0,4.0,4.0,7.0,1.0,6.0,229.0
114.0,4.5,8.0,2.0,3.0,2.0,2.5,74.0,723.0,25936.0
116.0,4.5,6.0,2.0,6.0,3.0,9.0,79.0,767.0,27016.0
83.0,5.4,6.0,3.0,3.0,3.0,9.5,1.0,20.0,655.0
100.0,6.0,15.0,3.0,6.0,5.0,6.46,27.0,261.0,9397.0
93.0,4.5,3.0,3.0,4.0,2.0,4.26,1.0,278.0,10129.0
73.0,4.1,12.0,3.0,3.0,3.0,8.8,79.0,767.0,27022.0
68.0,4.3,7.0,4.0,3.0,3.0,9.4,79.0,766.0,27004.0
35.0,4.5,6.0,3.0,3.0,4.0,1.92,1.0,277.0,10021.0
100.0,5.0,7.5,3.0,3.0,4.0,7.95,48.0,495.0,20260.0
64.5,4.0,6.0,4.0,6.0,4.0,8.5,1.0,3.0,97.0
125.0,10.0,4.0,3.0,5.0,6.0,8.3,68.0,672.0,24778.0
50.0,5.0,2.0,4.0,5.0,3.0,7.65,1.0,8.0,313.0
150.0,4.5,30.0,2.0,3.0,2.0,3.9,84.0,842.0,29236.0
43.0,3.5,15.0,2.0,2.0,2.0,3.9,48.0,495.0,20260.0
53.8,4.5,8.0,4.0,3.0,3.0,4.7,79.0,769.0,26854.0
150.0,10.0,16.0,2.0,3.0,3.0,8.6,80.0,803.0,28012.0
32.0,4.5,6.0,2.0,2.0,2.0,3.75,79.0,764.0,26882.0
107.1,4.5,6.0,3.0,3.0,4.0,3.8,75.0,742.0,26488.0
45.0,4.0,7.0,4.0,4.0,4.0,9.5,1.0,268.0,9550.0
30.0,3.66,6.0,5.0,3.0,4.0,6.45,1.0,268.0,9551.0
56.0,6.0,30.0,1.0,1.0,1.0,7.0,1.0,18.0,571.0
82.0,5.0,5.0,3.0,3.0,4.0,7.5,79.0,769.0,26845.0
45.0,4.2,5.0,2.0,3.0,3.0,3.5,1.0,18.0,580.0
97.0,7.0,7.5,2.0,4.0,4.0,5.3,48.0,491.0,20224.0
106.0,5.3,6.0,3.0,4.0,4.0,4.8,48.0,495.0,20305.0
130.0,4.4,16.0,1.0,3.0,1.0,8.5,79.0,769.0,26800.0
57.0,4.5,6.0,4.0,4.0,4.0,8.3,1.0,268.0,9553.0
120.0,6.0,5.5,1.0,3.0,3.0,3.59,31.0,312.0,11623.0
30.4,4.0,3.0,5.0,3.0,4.0,5.48,1.0,19.0,625.0
40.0,4.5,3.0,3.0,3.0,3.0,6.4,1.0,19.0,625.0
56.0,4.0,13.0,5.0,5.0,5.0,7.7,33.0,326.0,12031.0
36.0,4.5,6.0,5.0,4.0,4.0,1.86,1.0,277.0,10021.0
95.0,10.0,6.0,3.0,5.0,5.0,9.6,1.0,268.0,9551.0
42.0,3.6,6.0,5.0,3.0,3.0,9.6,1.0,3.0,109.0
86.6,5.5,6.0,3.0,5.0,7.0,9.8,79.0,785.0,27616.0
60.0,4.5,6.0,4.0,3.0,3.0,8.4,1.0,4.0,145.0
100.0,5.0,17.0,5.0,3.0,3.0,10.0,1.0,274.0,9844.0
80.0,5.0,4.0,2.0,2.0,2.0,6.95,79.0,769.0,26827.0
70.0,7.0,10.0,2.0,2.0,2.0,1.5,1.0,279.0,10237.0
35.0,3.3,5.0,3.0,3.0,3.0,5.3,1.0,4.0,142.0
108.0,6.0,6.0,1.0,2.0,2.0,2.85,75.0,740.0,26383.0
108.0,6.0,16.0,3.0,2.0,2.0,2.85,75.0,740.0,26383.0
32.0,5.0,5.0,5.0,4.0,4.0,5.5,1.0,20.0,643.0
339.0,10.0,6.0,2.0,3.0,3.0,6.3,80.0,802.0,27976.0
90.0,4.5,6.0,3.0,3.0,3.0,3.2,80.0,803.0,28012.0
62.0,4.5,12.0,3.0,4.0,4.0,3.6,74.0,725.0,25972.0
72.0,6.0,13.0,5.0,5.0,5.0,7.6,33.0,326.0,12031.0
35.0,4.5,6.0,4.0,3.0,3.0,1.9,1.0,268.0,9562.0
127.0,8.0,15.0,4.0,6.0,4.0,7.7,35.0,350.0,13429.0
100.0,5.0,10.0,4.0,3.0,3.0,3.65,31.0,312.0,11614.0
100.0,5.0,5.0,3.0,3.0,3.0,3.05,48.0,490.0,20195.0
50.0,4.5,6.0,4.0,4.0,3.0,6.6,79.0,765.0,26914.0
33.0,3.3,2.0,4.0,3.0,3.0,4.2,1.0,268.0,9565.0
60.0,4.0,7.0,4.0,5.0,5.0,5.5,79.0,777.0,27448.0
100.0,5.0,5.0,4.0,7.0,7.0,9.5,79.0,769.0,26812.0
55.0,4.0,15.0,5.0,6.0,3.0,8.5,1.0,4.0,139.0
167.0,10.0,3.0,3.0,3.0,1.0,3.75,56.0,568.0,22390.0
20.0,5.0,6.0,4.0,3.0,3.0,4.8,1.0,6.0,190.0
96.8,4.5,6.0,3.0,4.0,4.0,9.5,79.0,786.0,27646.0
115.0,16.0,6.0,4.0,4.0,5.0,6.3,74.0,718.0,25750.0
65.0,4.5,6.0,5.0,3.0,3.0,6.8,33.0,326.0,12034.0
39.0,3.8,15.0,5.0,6.0,3.0,8.1,1.0,9.0,352.0
66.0,4.5,8.0,5.0,4.0,3.0,9.0,79.0,765.0,26908.0
56.0,4.5,6.0,3.0,3.0,3.0,4.9,1.0,8.0,316.0
35.0,3.4,2.5,5.0,3.0,3.0,4.05,1.0,274.0,9889.0
45.0,4.5,6.0,3.0,4.0,3.0,1.95,1.0,275.0,9937.0
40.8,4.5,4.0,3.0,5.0,4.0,5.65,79.0,768.0,27073.0
35.0,4.5,6.0,5.0,4.0,3.0,2.3,1.0,268.0,10123.0
44.0,3.8,6.0,3.0,3.0,2.0,2.65,1.0,275.0,9937.0
35.0,3.3,4.0,3.0,3.0,3.0,2.2,1.0,268.0,10117.0
30.0,3.7,3.0,3.0,3.0,3.0,1.98,1.0,278.0,10132.0
32.0,4.5,6.0,5.0,3.0,4.0,3.8,1.0,268.0,9886.0
300.0,10.0,6.0,3.0,3.0,3.0,1.56,74.0,723.0,25915.0
56.0,4.8,3.0,6.0,4.0,4.0,5.3,1.0,3.0,94.0
104.0,5.0,5.0,3.0,2.0,2.0,1.95,75.0,735.0,26194.0
61.0,4.5,3.0,1.0,2.0,1.0,4.15,79.0,769.0,26815.0
40.0,4.5,6.0,3.0,3.0,3.0,5.85,1.0,20.0,667.0
60.0,4.2,8.0,2.0,3.0,2.0,2.75,75.0,731.0,26068.0
36.0,4.5,6.0,3.0,3.0,3.0,7.2,1.0,268.0,9544.0
93.5,6.0,5.0,3.0,2.0,1.0,1.75,91.0,911.0,31096.0
48.2,4.5,6.0,7.0,3.0,3.0,9.8,1.0,6.0,214.0
113.0,4.5,8.0,4.0,3.0,4.0,5.8,79.0,777.0,27448.0
68.0,6.0,6.0,2.0,3.0,3.0,3.74,79.0,784.0,27583.0
51.0,4.5,6.0,3.0,4.0,4.0,5.2,79.0,786.0,27643.0
40.0,5.0,7.0,5.0,5.0,4.0,3.65,1.0,268.0,9562.0
33.0,4.5,6.0,3.0,3.0,3.0,2.13,1.0,277.0,10021.0
64.1,4.0,3.5,2.0,3.0,1.0,2.0,74.0,724.0,25942.0
90.0,4.2,6.0,4.0,4.0,5.0,7.79,79.0,766.0,27007.0
88.0,4.5,6.0,3.0,3.0,3.0,7.7,33.0,327.0,12079.0
100.0,6.0,15.2,3.0,4.0,3.0,6.46,27.0,261.0,9397.0
81.0,4.5,6.0,3.0,3.0,3.0,10.0,1.0,279.0,10183.0
124.8,4.5,6.0,1.0,3.0,3.0,1.55,80.0,802.0,27937.0
105.0,5.0,10.5,3.0,4.0,4.0,4.2,48.0,490.0,20200.0
105.0,7.0,5.0,2.0,2.0,3.0,3.75,48.0,495.0,20306.0
33.0,4.5,6.0,5.0,3.0,4.0,3.8,1.0,268.0,9562.0
19.0,4.5,3.5,2.0,1.0,1.0,2.89,79.0,767.0,27031.0
72.0,4.5,8.0,4.0,4.0,5.0,7.2,79.0,766.0,27007.0
55.0,4.5,5.0,3.0,3.0,3.0,6.8,79.0,766.0,26983.0
53.0,4.0,5.0,3.0,4.0,5.0,7.48,79.0,766.0,27007.0
52.0,4.5,6.0,5.0,3.0,3.0,6.4,33.0,326.0,12031.0
151.8,4.5,4.0,3.0,4.0,2.0,9.8,79.0,786.0,27652.0
37.0,4.0,2.5,5.0,5.0,5.0,6.5,1.0,21.0,616.0
90.0,5.0,6.0,1.0,1.0,1.0,2.25,48.0,490.0,20195.0
40.0,5.0,2.0,3.0,3.0,2.0,5.33,1.0,7.0,268.0
50.0,4.5,6.0,3.0,3.0,3.0,6.5,1.0,8.0,337.0
32.0,4.6,6.0,5.0,3.0,3.0,3.85,1.0,4.0,145.0
100.0,4.5,6.0,3.0,5.0,5.0,3.1,74.0,723.0,25912.0
38.0,3.5,5.0,6.0,3.0,4.0,4.7,1.0,19.0,634.0
105.0,4.5,6.0,3.0,4.0,4.0,9.8,79.0,786.0,27646.0
74.0,3.5,6.0,3.0,4.0,3.0,5.1,48.0,493.0,20281.0
90.0,7.5,7.5,3.0,4.0,4.0,6.5,48.0,490.0,20200.0
125.0,4.5,28.0,2.0,2.0,2.0,2.9,70.0,689.0,25213.0
35.0,4.5,2.8,3.0,3.0,3.0,1.85,1.0,277.0,10021.0
46.0,4.5,3.0,3.0,3.0,2.0,2.6,1.0,275.0,9937.0
50.0,4.5,6.0,3.0,4.0,3.0,6.5,79.0,764.0,26872.0
32.0,4.2,2.5,4.0,4.0,3.0,2.7,1.0,274.0,9853.0
104.4,5.0,12.0,4.0,4.0,5.0,9.2,79.0,785.0,27622.0
31.0,3.0,3.0,5.0,3.0,4.0,4.3,1.0,8.0,310.0
90.0,5.0,7.0,2.0,3.0,3.0,7.2,48.0,494.0,20284.0
162.0,14.0,14.0,3.0,4.0,4.0,8.26,40.0,412.0,16711.0
120.0,4.0,8.0,1.0,2.0,1.0,8.2,79.0,777.0,27448.0
76.0,6.0,6.0,2.0,3.0,3.0,7.5,1.0,18.0,565.0
32.0,4.5,6.0,5.0,4.0,4.0,3.0,1.0,274.0,9877.0
100.0,4.5,6.0,3.0,3.0,3.0,3.3,19.0,172.0,5869.0
44.0,4.5,6.0,1.0,2.0,2.0,2.3,79.0,777.0,27454.0
21.0,7.0,6.0,5.0,3.0,2.0,4.5,1.0,4.0,124.0
88.0,4.5,6.0,3.0,3.0,3.0,9.8,79.0,764.0,26899.0
110.0,4.5,6.0,3.0,3.0,3.0,7.5,80.0,802.0,27931.0
16.0,4.0,3.0,3.0,2.0,2.0,1.15,79.0,769.0,26812.0
100.0,5.0,5.0,4.0,7.0,7.0,9.5,79.0,769.0,26812.0
95.0,4.5,6.0,2.0,3.0,2.0,1.75,56.0,568.0,22393.0
80.0,4.2,2.5,3.0,3.0,3.0,6.8,1.0,4.0,115.0
55.0,4.0,4.5,4.0,5.0,4.0,8.9,1.0,8.0,322.0
300.0,4.5,6.0,3.0,3.0,3.0,2.9,74.0,719.0,25822.0
35.0,4.4,6.0,5.0,3.0,3.0,5.9,1.0,5.0,167.0
162.2,6.9,2.0,1.0,3.0,2.0,9.95,79.0,764.0,26898.0
163.2,4.5,6.0,3.0,3.0,3.0,8.15,56.0,569.0,22408.0
106.0,4.5,7.5,3.0,3.0,3.0,5.8,49.0,503.0,20428.0
26.0,3.0,20.0,4.0,4.0,3.0,1.1,1.0,279.0,10213.0
63.2,15.0,6.0,4.0,5.0,4.0,6.4,79.0,769.0,26842.0
46.0,4.5,6.0,3.0,3.0,3.0,4.6,79.0,764.0,26878.0
55.0,4.5,10.5,2.0,2.0,2.0,5.3,48.0,491.0,20209.0
69.0,4.5,6.0,3.0,3.0,3.0,3.8,1.0,4.0,115.0
60.0,4.0,6.0,1.0,3.0,3.0,1.2,74.0,725.0,25969.0
78.0,6.0,30.0,5.0,7.0,5.0,9.3,33.0,326.0,12031.0
88.0,8.0,7.0,4.0,5.0,6.0,6.2,79.0,786.0,27652.0
98.0,4.5,6.0,5.0,9.0,7.0,8.0,31.0,303.0,11296.0
94.0,4.6,6.0,3.0,3.0,3.0,3.8,1.0,20.0,682.0
47.1,4.3,2.0,2.0,3.0,2.0,5.4,79.0,765.0,26956.0
176.0,5.0,6.0,3.0,2.0,1.0,1.95,75.0,731.0,26056.0
53.0,4.5,18.0,3.0,4.0,3.0,6.9,56.0,568.0,22378.0
72.0,4.5,6.0,1.0,3.0,2.0,5.75,79.0,767.0,27037.0
33.6,4.5,6.0,4.0,4.0,4.0,4.85,1.0,274.0,9853.0
150.0,4.5,6.0,1.0,3.0,3.0,5.99,74.0,718.0,25762.0
37.0,5.0,6.0,6.0,3.0,4.0,6.38,1.0,4.0,148.0
150.0,4.5,27.0,3.0,4.0,4.0,6.15,74.0,725.0,25975.0
58.3,4.5,6.0,5.0,3.0,3.0,9.3,1.0,4.0,133.0
114.0,30.0,30.0,3.0,3.0,3.0,7.18,74.0,724.0,25960.0
35.0,4.5,6.0,2.0,3.0,2.0,4.9,79.0,765.0,26914.0
100.0,4.5,7.0,2.0,3.0,2.0,2.8,79.0,785.0,27598.0
50.0,3.5,2.5,1.0,3.0,1.0,4.9,1.0,4.0,115.0
75.0,5.0,20.0,5.0,3.0,3.0,8.5,33.0,326.0,12034.0
85.0,5.0,6.0,3.0,4.0,3.0,2.1,80.0,802.0,27976.0
92.3,4.4,4.0,2.0,4.0,2.0,4.7,79.0,777.0,27451.0
63.0,4.5,12.0,4.0,4.0,4.0,9.2,79.0,764.0,26899.0
28.0,4.5,6.0,4.0,3.0,2.0,7.5,1.0,268.0,9538.0
50.0,4.5,6.0,3.0,3.0,3.0,1.33,75.0,731.0,26068.0
30.0,4.5,10.0,2.0,2.0,2.0,3.9,79.0,765.0,26917.0
35.0,5.0,3.0,5.0,4.0,5.0,4.55,1.0,4.0,115.0
37.4,4.5,6.0,2.0,2.0,2.0,1.88,46.0,474.0,19750.0
36.0,4.5,6.0,2.0,2.0,2.0,3.68,79.0,767.0,27025.0
580.0,4.5,6.0,3.0,2.0,2.0,3.0,68.0,680.0,25072.0
50.0,4.5,6.0,5.0,6.0,5.0,8.2,1.0,8.0,331.0
52.0,4.5,6.0,4.0,4.0,4.0,4.6,79.0,767.0,27010.0
105.0,7.5,20.0,4.0,6.0,6.0,5.6,14.0,123.0,3979.0
30.5,3.05,4.0,5.0,3.0,4.0,6.4,1.0,268.0,9556.0
54.9,4.5,7.0,3.0,5.0,5.0,4.75,79.0,777.0,27448.0
60.0,4.0,8.0,4.0,4.0,5.0,8.1,79.0,769.0,26809.0
105.0,7.5,21.0,4.0,6.0,6.0,5.6,14.0,123.0,3979.0
35.0,4.5,6.0,5.0,3.0,3.0,3.6,1.0,274.0,9844.0
60.0,4.5,8.0,3.0,4.0,3.0,6.8,79.0,769.0,26809.0
44.0,5.0,3.0,6.0,5.0,5.0,8.7,1.0,21.0,610.0
35.0,3.9,2.0,5.0,3.0,4.0,6.3,1.0,6.0,229.0
150.0,8.0,15.0,2.0,4.0,2.0,2.55,52.0,540.0,21589.0
89.0,4.0,12.0,1.0,3.0,2.0,1.25,75.0,731.0,26026.0
30.0,4.5,6.0,5.0,6.0,4.0,4.25,1.0,8.0,310.0
95.0,5.2,6.0,2.0,3.0,3.0,7.55,56.0,568.0,22375.0
60.0,4.5,3.0,3.0,3.0,3.0,1.87,31.0,312.0,11608.0
110.0,4.0,12.0,3.0,4.0,4.0,7.65,31.0,305.0,11407.0
50.0,4.5,6.0,3.0,4.0,5.0,4.99,79.0,786.0,27643.0
150.0,4.5,6.0,1.0,4.0,2.0,2.25,74.0,721.0,25846.0
56.0,4.0,8.0,4.0,4.0,5.0,6.2,79.0,786.0,27643.0
64.0,10.0,10.0,4.0,4.0,5.0,7.5,79.0,786.0,27643.0
39.0,4.5,6.0,4.0,4.0,5.0,4.1,1.0,268.0,9550.0
111.0,11.0,16.0,3.0,4.0,4.0,6.76,75.0,731.0,26380.0
40.0,3.5,2.0,6.0,8.0,8.0,6.98,1.0,9.0,346.0
80.0,5.0,7.0,3.0,3.0,3.0,6.1,79.0,786.0,27646.0
70.0,4.5,6.0,5.0,6.0,4.0,4.15,1.0,268.0,10123.0
56.0,4.5,8.0,5.0,4.0,5.0,6.5,79.0,767.0,27016.0
150.0,4.5,10.0,3.0,9.0,9.0,2.18,74.0,721.0,25837.0
45.0,4.5,6.0,3.0,4.0,3.0,2.48,1.0,275.0,9937.0
58.0,4.0,3.0,5.0,4.0,4.0,7.9,1.0,268.0,9562.0
52.0,4.5,6.0,3.0,3.0,3.0,4.5,35.0,347.0,13372.0
61.0,4.0,6.0,3.0,3.0,3.0,6.5,1.0,4.0,115.0
80.0,4.5,6.0,3.0,3.0,4.0,2.99,80.0,803.0,28003.0
66.0,6.0,6.0,4.0,4.0,4.0,10.0,79.0,767.0,27016.0
220.0,4.5,14.0,3.0,5.0,4.0,8.5,75.0,731.0,26380.0
95.0,29.0,29.0,3.0,4.0,5.0,5.5,74.0,718.0,25750.0
64.0,4.5,7.0,5.0,4.0,5.0,6.5,79.0,767.0,27013.0
52.5,5.0,6.0,2.0,2.0,2.0,5.75,1.0,7.0,295.0
90.0,6.0,16.0,2.0,3.0,3.0,4.7,92.0,919.0,31192.0
136.6,4.5,6.0,3.0,3.0,3.0,4.8,74.0,724.0,25942.0
96.0,8.0,20.0,4.0,5.0,6.0,8.5,38.0,399.0,16006.0
41.6,3.0,6.0,5.0,4.0,4.0,6.3,1.0,7.0,244.0
100.0,4.5,6.0,3.0,3.0,3.0,3.55,1.0,275.0,9937.0
97.9,4.5,13.0,3.0,4.0,3.0,4.5,74.0,724.0,25960.0
81.0,4.5,6.0,3.0,3.0,3.0,4.75,48.0,490.0,20200.0
27.0,2.7,6.0,5.0,2.0,3.0,5.5,1.0,9.0,349.0
95.0,4.5,30.0,3.0,3.0,3.0,5.65,74.0,718.0,25750.0
78.0,4.5,6.0,3.0,3.0,3.0,2.8,74.0,724.0,25948.0
87.2,4.0,6.0,2.0,2.0,1.0,2.75,74.0,724.0,25951.0
68.0,4.0,18.0,2.0,3.0,2.0,1.85,80.0,803.0,27991.0
75.0,4.5,6.0,3.0,3.0,3.0,4.3,1.0,269.0,9583.0
52.0,4.5,3.5,5.0,3.0,3.0,8.0,1.0,9.0,364.0
35.0,4.5,6.0,5.0,4.0,3.0,5.04,1.0,21.0,620.0
78.0,4.5,10.5,3.0,3.0,4.0,8.69,48.0,492.0,20257.0
41.0,4.5,3.0,2.0,2.0,2.0,2.2,56.0,568.0,22357.0
45.0,4.5,6.0,5.0,5.0,3.0,9.6,1.0,19.0,592.0
44.0,4.0,3.0,3.0,6.0,4.0,6.5,1.0,21.0,617.0
125.0,4.5,10.5,1.0,1.0,1.0,6.79,48.0,493.0,20263.0
35.0,4.5,6.0,5.0,4.0,3.0,3.95,1.0,274.0,9862.0
61.0,5.0,6.0,3.0,3.0,3.0,7.8,1.0,21.0,616.0
58.0,4.0,5.0,4.0,3.0,3.0,6.5,79.0,765.0,26908.0
55.0,4.5,6.0,5.0,3.0,3.0,5.9,1.0,8.0,316.0
38.0,4.5,6.0,4.0,5.0,3.0,4.5,1.0,274.0,9862.0
61.0,4.5,6.0,2.0,1.0,1.0,4.05,79.0,767.0,27037.0
38.0,4.5,6.0,5.0,3.0,4.0,8.3,1.0,6.0,208.0
70.0,5.0,5.5,3.0,3.0,3.0,5.59,48.0,492.0,20258.0
64.5,4.2,3.0,2.0,2.0,2.0,2.6,48.0,491.0,20206.0
31.0,4.5,6.0,5.0,3.0,3.0,2.25,1.0,268.0,9562.0
78.5,5.2,6.0,3.0,3.0,3.0,7.1,48.0,492.0,20258.0
65.0,4.0,7.0,4.0,5.0,5.0,7.68,79.0,777.0,27448.0
56.0,4.5,6.0,6.0,3.0,3.0,8.6,1.0,5.0,163.0
33.0,4.5,6.0,5.0,3.0,3.0,3.85,1.0,274.0,9862.0
90.0,4.5,6.0,3.0,3.0,3.0,9.3,31.0,305.0,11407.0
45.0,4.0,2.5,5.0,6.0,4.0,5.5,1.0,8.0,316.0
32.0,4.2,5.0,5.0,3.0,4.0,4.4,1.0,4.0,127.0
35.0,4.0,3.0,5.0,3.0,4.0,4.6,1.0,4.0,148.0
35.0,4.0,3.0,4.0,3.0,3.0,4.65,1.0,4.0,115.0
36.0,4.0,5.0,2.0,2.0,2.0,3.9,79.0,767.0,27019.0
32.0,4.5,6.0,2.0,2.0,3.0,2.35,1.0,20.0,667.0
38.0,5.0,5.0,5.0,4.0,4.0,4.8,1.0,4.0,124.0
30.4,4.5,6.0,4.0,3.0,3.0,3.3,1.0,268.0,9571.0
50.0,4.5,6.0,5.0,5.0,5.0,6.15,1.0,8.0,316.0
62.0,4.5,3.0,5.0,5.0,6.0,7.2,1.0,4.0,118.0
60.0,4.5,6.0,4.0,6.0,7.0,4.0,35.0,347.0,13372.0
100.0,4.5,6.0,5.0,6.0,7.0,6.0,35.0,347.0,13372.0
120.0,4.0,10.0,3.0,3.0,3.0,8.5,79.0,785.0,27604.0
55.0,4.0,5.0,4.0,4.0,4.0,5.8,1.0,4.0,115.0
59.1,4.0,6.0,3.0,3.0,3.0,6.5,56.0,568.0,22330.0
89.3,4.5,15.0,3.0,3.0,2.0,7.95,1.0,18.0,526.0
89.3,4.5,15.0,3.0,3.0,2.0,7.95,1.0,18.0,532.0
38.0,5.1,3.0,3.0,3.0,3.0,3.3,48.0,491.0,20221.0
48.0,9.0,6.0,3.0,3.0,3.0,6.5,1.0,4.0,127.0
90.0,4.5,6.0,3.0,3.0,3.0,1.4,79.0,784.0,27580.0
41.5,4.5,6.0,4.0,3.0,3.0,5.2,1.0,21.0,617.0
68.0,3.8,6.0,2.0,3.0,2.0,5.95,79.0,767.0,27013.0
68.0,4.5,4.0,2.0,2.0,2.0,6.3,79.0,767.0,27037.0
56.0,4.5,6.0,3.0,4.0,3.0,4.5,79.0,767.0,27034.0
40.0,4.5,6.0,3.0,4.0,3.0,2.2,1.0,275.0,9937.0
95.0,4.5,6.0,3.0,3.0,3.0,5.5,74.0,718.0,25750.0
150.0,5.0,16.0,3.0,3.0,2.0,1.75,74.0,721.0,25846.0
96.0,4.8,6.0,3.0,3.0,3.0,1.5,79.0,784.0,27562.0
63.0,4.5,6.0,4.0,5.0,4.0,7.8,79.0,767.0,27028.0
240.0,12.0,12.0,2.0,4.0,4.0,8.1,60.0,593.0,22966.0
35.0,4.5,6.0,5.0,4.0,3.0,3.45,1.0,274.0,9892.0
59.5,4.5,4.0,5.0,4.0,4.0,7.95,79.0,765.0,26929.0
38.0,4.5,6.0,4.0,4.0,3.0,4.3,1.0,274.0,9892.0
47.5,3.5,2.5,3.0,3.0,3.0,1.98,31.0,312.0,11623.0
56.0,4.5,6.0,3.0,4.0,3.0,2.62,1.0,275.0,9937.0
52.0,4.5,6.0,3.0,3.0,3.0,8.9,1.0,9.0,343.0
60.0,4.5,4.0,3.0,2.0,2.0,6.0,79.0,765.0,26908.0
46.0,4.5,6.0,4.0,4.0,3.0,6.0,1.0,8.0,316.0
40.0,4.5,3.0,2.0,2.0,1.0,4.35,1.0,21.0,619.0
38.0,4.5,3.0,4.0,4.0,3.0,5.9,1.0,8.0,316.0
35.0,4.5,3.5,5.0,3.0,3.0,5.45,1.0,274.0,9853.0
60.0,4.0,10.0,2.0,3.0,2.0,3.35,74.0,724.0,25957.0
45.0,4.5,2.5,5.0,6.0,5.0,9.0,1.0,8.0,319.0
42.0,4.0,6.0,5.0,8.0,8.0,6.0,1.0,274.0,9853.0
170.0,4.5,6.0,3.0,3.0,3.0,8.0,1.0,250.0,8992.0
61.7,4.5,5.0,3.0,3.0,3.0,5.8,79.0,764.0,26878.0
100.0,4.5,13.0,5.0,5.0,5.0,10.0,31.0,303.0,11308.0
45.0,6.0,7.0,5.0,3.0,3.0,9.3,1.0,4.0,130.0
55.0,4.5,5.0,4.0,4.0,4.0,9.5,1.0,9.0,349.0
70.0,3.3,4.0,5.0,5.0,4.0,6.85,1.0,4.0,148.0
62.5,5.0,13.0,5.0,4.0,4.0,7.4,33.0,326.0,12034.0
75.0,4.5,3.0,4.0,4.0,3.0,9.5,1.0,4.0,148.0
35.0,3.8,3.0,4.0,3.0,4.0,6.0,1.0,4.0,139.0
38.0,4.5,6.0,4.0,4.0,3.0,5.64,1.0,9.0,373.0
